Algoritmo,Distribuicao,TamanhoVetor,Comparacoes,Trocas,AcessosMemoria,ProfRecursao,TempoNS,MemoriaAuxiliarBytes
Insertion Sort,Gaussiano,1000,249794,249789,999182,0,12844900,12
Insertion Sort,Gaussiano,1000,245426,245424,981718,0,13093100,12
Insertion Sort,Gaussiano,1000,252348,252349,1009410,0,13426300,12
Insertion Sort,Gaussiano,1000,244316,244316,977274,0,12656100,12
Insertion Sort,Gaussiano,1000,253183,253178,1012738,0,12944900,12
Insertion Sort,Gaussiano,1000,250146,250141,1000590,0,13265200,12
Insertion Sort,Gaussiano,1000,244098,244092,976402,0,12878300,12
Insertion Sort,Gaussiano,1000,243133,243140,972552,0,12473600,12
Insertion Sort,Gaussiano,1000,244163,244159,976660,0,12894700,12
Insertion Sort,Gaussiano,1000,249886,249882,999550,0,13028000,12
Insertion Sort,Gaussiano,1000,252269,252274,1009092,0,13759100,12
Insertion Sort,Gaussiano,1000,247092,247088,988378,0,13104300,12
Insertion Sort,Gaussiano,1000,245957,245959,983840,0,13352000,12
Insertion Sort,Gaussiano,1000,243269,243271,973088,0,12695800,12
Insertion Sort,Gaussiano,1000,252665,252663,1010672,0,13022200,12
Insertion Sort,Gaussiano,1000,256217,256216,1024878,0,13473200,12
Selection Sort,Gaussiano,1000,499500,992,1002968,0,18206400,12
Selection Sort,Gaussiano,1000,499500,993,1002972,0,16952500,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,17382100,12
Selection Sort,Gaussiano,1000,499500,992,1002968,0,16275400,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16331000,12
Selection Sort,Gaussiano,1000,499500,993,1002972,0,16461600,12
Selection Sort,Gaussiano,1000,499500,995,1002980,0,16710600,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16480200,12
Selection Sort,Gaussiano,1000,499500,993,1002972,0,16199900,12
Selection Sort,Gaussiano,1000,499500,990,1002960,0,16689300,12
Selection Sort,Gaussiano,1000,499500,988,1002952,0,16453300,12
Selection Sort,Gaussiano,1000,499500,991,1002964,0,16247500,12
Selection Sort,Gaussiano,1000,499500,993,1002972,0,16228000,12
Selection Sort,Gaussiano,1000,499500,996,1002984,0,16209200,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16389200,12
Selection Sort,Gaussiano,1000,499500,992,1002968,0,17392100,12
Selection Sort,Gaussiano,1000,499500,992,1002968,0,16825400,12
Selection Sort,Gaussiano,1000,499500,991,1002964,0,16408900,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16504100,12
Selection Sort,Gaussiano,1000,499500,988,1002952,0,16179400,12
Selection Sort,Gaussiano,1000,499500,995,1002980,0,16329300,12
Selection Sort,Gaussiano,1000,499500,995,1002980,0,17057500,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16482200,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16256400,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16810800,12
Selection Sort,Gaussiano,1000,499500,996,1002984,0,16770000,12
Selection Sort,Gaussiano,1000,499500,991,1002964,0,17117800,12
Selection Sort,Gaussiano,1000,499500,993,1002972,0,16335600,12
Selection Sort,Gaussiano,1000,499500,995,1002980,0,16319600,12
Selection Sort,Gaussiano,1000,499500,994,1002976,0,16224000,12
Merge Sort,Gaussiano,1000,8722,1254,29928,11,1730100,39904
Merge Sort,Gaussiano,1000,8698,1278,29928,11,1657500,39904
Merge Sort,Gaussiano,1000,8723,1253,29928,11,1853300,39904
Merge Sort,Gaussiano,1000,8719,1257,29928,11,1603700,39904
Merge Sort,Gaussiano,1000,8722,1254,29928,11,1617700,39904
Merge Sort,Gaussiano,1000,8695,1281,29928,11,1637800,39904
Merge Sort,Gaussiano,1000,8714,1262,29928,11,1603700,39904
Merge Sort,Gaussiano,1000,8721,1255,29928,11,1684500,39904
Merge Sort,Gaussiano,1000,8702,1274,29928,11,1680700,39904
Merge Sort,Gaussiano,1000,8701,1275,29928,11,1598100,39904
Merge Sort,Gaussiano,1000,8683,1293,29928,11,1717900,39904
Merge Sort,Gaussiano,1000,8696,1280,29928,11,1720800,39904
Merge Sort,Gaussiano,1000,8734,1242,29928,11,1619100,39904
Merge Sort,Gaussiano,1000,8729,1247,29928,11,1782900,39904
Merge Sort,Gaussiano,1000,8719,1257,29928,11,1619400,39904
Merge Sort,Gaussiano,1000,8713,1263,29928,11,1664500,39904
Merge Sort,Gaussiano,1000,8723,1253,29928,11,1760900,39904
Merge Sort,Gaussiano,1000,8700,1276,29928,11,1603300,39904
Merge Sort,Gaussiano,1000,8748,1228,29928,11,1597200,39904
Merge Sort,Gaussiano,1000,8693,1283,29928,11,1517600,39904
Merge Sort,Gaussiano,1000,8706,1270,29928,11,1608800,39904
Merge Sort,Gaussiano,1000,8688,1288,29928,11,1594300,39904
Merge Sort,Gaussiano,1000,8694,1282,29928,11,1789200,39904
Merge Sort,Gaussiano,1000,8722,1254,29928,11,1624900,39904
Merge Sort,Gaussiano,1000,8701,1275,29928,11,1784400,39904
Merge Sort,Gaussiano,1000,8722,1254,29928,11,1701800,39904
Merge Sort,Gaussiano,1000,8707,1269,29928,11,1683100,39904
Merge Sort,Gaussiano,1000,8709,1267,29928,11,1719300,39904
Merge Sort,Gaussiano,1000,8691,1285,29928,11,1634000,39904
Merge Sort,Gaussiano,1000,8707,1269,29928,11,1595700,39904
Heap Sort,Gaussiano,1000,16836,9066,69936,0,1061800,12
Heap Sort,Gaussiano,1000,16831,9063,69914,0,1113300,12
Heap Sort,Gaussiano,1000,16886,9124,70268,0,1406100,12
Heap Sort,Gaussiano,1000,16860,9075,70020,0,1065400,12
Heap Sort,Gaussiano,1000,16828,9077,69964,0,1048800,12
Heap Sort,Gaussiano,1000,16881,9093,70134,0,1166700,12
Heap Sort,Gaussiano,1000,16882,9083,70096,0,1064500,12
Heap Sort,Gaussiano,1000,16809,9055,69838,0,1105500,12
Heap Sort,Gaussiano,1000,16870,9110,70180,0,1095300,12
Heap Sort,Gaussiano,1000,16881,9098,70154,0,1058000,12
Heap Sort,Gaussiano,1000,16816,9058,69864,0,1068700,12
Heap Sort,Gaussiano,1000,16886,9083,70104,0,1063300,12
Heap Sort,Gaussiano,1000,16837,9069,69950,0,1116800,12
Heap Sort,Gaussiano,1000,16809,9082,69946,0,1066000,12
Heap Sort,Gaussiano,1000,16818,9038,69788,0,1110700,12
Heap Sort,Gaussiano,1000,16802,9021,69688,0,1056900,12
Heap Sort,Gaussiano,1000,16851,9066,69966,0,1061700,12
Heap Sort,Gaussiano,1000,16838,9070,69956,0,1056700,12
Heap Sort,Gaussiano,1000,16836,9054,69888,0,1108700,12
Heap Sort,Gaussiano,1000,16855,9063,69962,0,1088700,12
Heap Sort,Gaussiano,1000,16830,9061,69904,0,1103000,12
Heap Sort,Gaussiano,1000,16875,9077,70058,0,1055000,12
Heap Sort,Gaussiano,1000,16814,9078,69940,0,1048200,12
Heap Sort,Gaussiano,1000,16826,9051,69856,0,1037300,12
Heap Sort,Gaussiano,1000,16873,9091,70110,0,1116000,12
Heap Sort,Gaussiano,1000,16816,9060,69872,0,1112000,12
Heap Sort,Gaussiano,1000,16876,9084,70088,0,1068700,12
Heap Sort,Gaussiano,1000,16775,9040,69710,0,1055500,12
Heap Sort,Gaussiano,1000,16844,9042,69856,0,1121000,12
Heap Sort,Gaussiano,1000,16796,9053,69804,0,1058100,12
Shell Sort,Gaussiano,1000,13324,11558,54164,0,817400,16
Shell Sort,Gaussiano,1000,13086,11325,53226,0,1264900,16
Shell Sort,Gaussiano,1000,13088,11332,53198,0,865400,16
Shell Sort,Gaussiano,1000,12478,10644,50756,0,763700,16
Shell Sort,Gaussiano,1000,13005,11247,52898,0,846400,16
Shell Sort,Gaussiano,1000,13213,11458,53720,0,819500,16
Shell Sort,Gaussiano,1000,12588,10779,51198,0,788400,16
Shell Sort,Gaussiano,1000,13259,11498,53852,0,821400,16
Shell Sort,Gaussiano,1000,12866,11053,52316,0,814100,16
Shell Sort,Gaussiano,1000,12552,10729,51062,0,763600,16
Shell Sort,Gaussiano,1000,13739,11980,55828,0,865600,16
Shell Sort,Gaussiano,1000,13238,11525,53862,0,798900,16
Shell Sort,Gaussiano,1000,13874,12242,56392,0,853500,16
Shell Sort,Gaussiano,1000,12994,11290,52868,0,805900,16
Shell Sort,Gaussiano,1000,12460,10618,50680,0,812200,16
Shell Sort,Gaussiano,1000,13358,11598,54282,0,822900,16
Shell Sort,Gaussiano,1000,13755,11989,55860,0,838900,16
Shell Sort,Gaussiano,1000,14141,12411,57428,0,889800,16
Shell Sort,Gaussiano,1000,12803,11065,52096,0,827000,16
Shell Sort,Gaussiano,1000,12800,10967,52024,0,830800,16
Shell Sort,Gaussiano,1000,13212,11520,53732,0,873600,16
Shell Sort,Gaussiano,1000,13147,11360,53470,0,796900,16
Shell Sort,Gaussiano,1000,12906,11179,52506,0,836600,16
Shell Sort,Gaussiano,1000,12683,10900,51616,0,774900,16
Shell Sort,Gaussiano,1000,12912,11100,52514,0,834600,16
Shell Sort,Gaussiano,1000,13459,11759,54728,0,842100,16
Shell Sort,Gaussiano,1000,13298,11531,54058,0,839500,16
Shell Sort,Gaussiano,1000,12590,10810,51258,0,767800,16
Shell Sort,Gaussiano,1000,12839,11014,52192,0,781100,16
Shell Sort,Gaussiano,1000,13118,11348,53326,0,814500,16
Quick Sort,Gaussiano,1000,11868,7329,53793,27,699500,324
Quick Sort,Gaussiano,1000,10909,6458,48385,22,790700,264
Quick Sort,Gaussiano,1000,10531,6460,47641,21,651600,252
Quick Sort,Gaussiano,1000,10950,6735,49581,22,634600,264
Quick Sort,Gaussiano,1000,10453,6853,49069,24,658300,288
Quick Sort,Gaussiano,1000,11524,6706,50609,25,638300,300
Quick Sort,Gaussiano,1000,11031,6961,50643,22,694700,264
Quick Sort,Gaussiano,1000,11817,7963,56224,25,719100,300
Quick Sort,Gaussiano,1000,11372,8010,55519,23,727000,276
Quick Sort,Gaussiano,1000,10851,7124,50939,20,653000,240
Quick Sort,Gaussiano,1000,10666,6845,49451,22,660800,264
Quick Sort,Gaussiano,1000,11578,6602,50303,23,650000,276
Quick Sort,Gaussiano,1000,10543,6857,49242,22,672100,264
Quick Sort,Gaussiano,1000,10529,6555,48008,20,607800,240
Quick Sort,Gaussiano,1000,10434,6357,47021,20,598000,240
Quick Sort,Gaussiano,1000,11964,7131,53196,26,738000,312
Quick Sort,Gaussiano,1000,10676,6217,46959,25,614400,300
Quick Sort,Gaussiano,1000,11680,6451,49904,22,655400,264
Quick Sort,Gaussiano,1000,13177,8584,61423,25,801600,300
Quick Sort,Gaussiano,1000,11330,6451,49207,23,659600,276
Quick Sort,Gaussiano,1000,11143,7164,51677,22,659700,264
Quick Sort,Gaussiano,1000,11005,7081,51080,20,634400,240
Quick Sort,Gaussiano,1000,10316,6469,47247,22,577200,264
Quick Sort,Gaussiano,1000,11178,6707,49915,22,688000,264
Quick Sort,Gaussiano,1000,10729,7006,50223,24,689800,288
Quick Sort,Gaussiano,1000,11247,6606,49657,22,702600,264
Quick Sort,Gaussiano,1000,10411,6970,49437,24,666100,288
Quick Sort,Gaussiano,1000,11164,6626,49570,25,666600,300
Quick Sort,Gaussiano,1000,10905,6460,48386,24,639800,288
Quick Sort,Gaussiano,1000,11645,7189,52787,22,686500,264
Quick Random,Gaussiano,1000,10116,7327,50272,23,722200,276
Quick Random,Gaussiano,1000,10354,7593,51821,23,818100,276
Quick Random,Gaussiano,1000,10959,8308,55892,25,764700,300
Quick Random,Gaussiano,1000,10643,7259,51054,21,683000,252
Quick Random,Gaussiano,1000,12747,9282,63358,25,883400,300
Quick Random,Gaussiano,1000,11955,7401,54250,22,740300,264
Quick Random,Gaussiano,1000,11310,7060,51583,22,731000,264
Quick Random,Gaussiano,1000,11599,6841,51292,22,917100,264
Quick Random,Gaussiano,1000,12663,9128,62567,25,802100,300
Quick Random,Gaussiano,1000,11256,7500,53244,24,717500,288
Quick Random,Gaussiano,1000,10364,6703,48270,19,695400,228
Quick Random,Gaussiano,1000,11284,7847,54691,22,745500,264
Quick Random,Gaussiano,1000,10376,7520,51570,21,735400,252
Quick Random,Gaussiano,1000,11332,8150,56000,21,729300,252
Quick Random,Gaussiano,1000,12941,9225,63511,24,879700,288
Quick Random,Gaussiano,1000,11183,8161,55748,23,749700,276
Quick Random,Gaussiano,1000,11028,7407,52425,25,717000,300
Quick Random,Gaussiano,1000,11255,7457,53086,25,765700,300
Quick Random,Gaussiano,1000,11534,7981,55728,24,777500,288
Quick Random,Gaussiano,1000,11390,7917,55187,24,836300,288
Quick Random,Gaussiano,1000,11853,8291,57605,22,784400,264
Quick Random,Gaussiano,1000,11911,8474,58460,23,883400,276
Quick Random,Gaussiano,1000,12152,8007,57073,28,783600,336
Quick Random,Gaussiano,1000,11094,7728,53833,24,712100,288
Quick Random,Gaussiano,1000,10601,7586,52286,22,722300,264
Quick Random,Gaussiano,1000,11520,7894,55357,27,748600,324
Quick Random,Gaussiano,1000,12146,7793,56202,24,777600,288
Quick Random,Gaussiano,1000,11048,6891,50399,21,721600,252
Quick Random,Gaussiano,1000,11210,7961,55005,24,719200,288
Quick Random,Gaussiano,1000,10782,7167,50974,24,695100,288
Bubble Sort,Aleatorio,5000,12493222,6199290,49783604,0,582621800,13
Bubble Sort,Aleatorio,5000,12479922,6283859,50095280,0,554345100,13
Bubble Sort,Aleatorio,5000,12496465,6211261,49837974,0,570047100,13
Bubble Sort,Aleatorio,5000,12493672,6246877,49974852,0,570156400,13
Bubble Sort,Aleatorio,5000,12496069,6277758,50103170,0,544340100,13
Bubble Sort,Aleatorio,5000,12497035,6248783,49989202,0,588820500,13
Bubble Sort,Aleatorio,5000,12484459,6242995,49940898,0,523894000,13
Bubble Sort,Aleatorio,5000,12492450,6248277,49978008,0,582504600,13
Bubble Sort,Aleatorio,5000,12486474,6318242,50245916,0,579597800,13
Bubble Sort,Aleatorio,5000,12481569,6278768,50078210,0,573054700,13
Bubble Sort,Aleatorio,5000,12497409,6337974,50346714,0,779918200,13
Bubble Sort,Aleatorio,5000,12482622,6345662,50347892,0,755668800,13
Bubble Sort,Aleatorio,5000,12495670,6312701,50242144,0,755922600,13
Bubble Sort,Aleatorio,5000,12492247,6287626,50134998,0,679951500,13
Bubble Sort,Aleatorio,5000,12491829,6254025,49999758,0,695275700,13
Bubble Sort,Aleatorio,5000,12496597,6218411,49866838,0,717211200,13
Bubble Sort,Aleatorio,5000,12494260,6193764,49763576,0,591166900,13
Bubble Sort,Aleatorio,5000,12493845,6230114,49908146,0,574765000,13
Bubble Sort,Aleatorio,5000,12492247,6303196,50197278,0,569475400,13
Bubble Sort,Aleatorio,5000,12494725,6257022,50017538,0,548986200,13
Bubble Sort,Aleatorio,5000,12482622,6152708,49576076,0,1466994900,13
Bubble Sort,Aleatorio,5000,12482794,6194556,49743812,0,1499514300,13
Bubble Sort,Aleatorio,5000,12496554,6193373,49766600,0,1031238100,13
Bubble Sort,Aleatorio,5000,12483472,6152036,49575088,0,854906000,13
Bubble Sort,Aleatorio,5000,12497094,6236277,49939296,0,856367800,13
Bubble Sort,Aleatorio,5000,12493930,6203487,49801808,0,899946000,13
Bubble Sort,Aleatorio,5000,12485872,6259363,50009196,0,655299400,13
Bubble Sort,Aleatorio,5000,12495847,6236477,49937602,0,727102700,13
Bubble Sort,Aleatorio,5000,12491059,6281704,50108934,0,771056000,13
Bubble Sort,Aleatorio,5000,12492844,6290072,50145976,0,765989800,13
Insertion Sort,Aleatorio,5000,6240189,6240187,24960772,0,324914000,12
Insertion Sort,Aleatorio,5000,6281630,6281627,25126532,0,370713500,12
Insertion Sort,Aleatorio,5000,6239646,6239656,24958610,0,335079000,12
Insertion Sort,Aleatorio,5000,6262667,6262664,25050676,0,366319400,12
Insertion Sort,Aleatorio,5000,6227706,6227706,24910838,0,340722200,12
Insertion Sort,Aleatorio,5000,6198293,6198291,24793184,0,401847700,12
Insertion Sort,Aleatorio,5000,6306080,6306090,25224350,0,444493700,12
Insertion Sort,Aleatorio,5000,6209667,6209673,24838688,0,424310500,12
Insertion Sort,Aleatorio,5000,6286524,6286514,25146100,0,376877300,12
Insertion Sort,Aleatorio,5000,6246496,6246490,24986000,0,356579000,12
Insertion Sort,Aleatorio,5000,6250620,6250616,25002496,0,350170900,12
Insertion Sort,Aleatorio,5000,6206740,6206738,24826976,0,596273200,12
Insertion Sort,Aleatorio,5000,6246002,6245998,24984020,0,353795600,12
Insertion Sort,Aleatorio,5000,6299460,6299456,25197852,0,403307900,12
Insertion Sort,Aleatorio,5000,6344756,6344758,25379034,0,381780200,12
Insertion Sort,Aleatorio,5000,6210261,6210268,24841068,0,367848900,12
Insertion Sort,Aleatorio,5000,6281809,6281814,25127258,0,322438600,12
Insertion Sort,Aleatorio,5000,6230225,6230217,24920906,0,290890200,12
Insertion Sort,Aleatorio,5000,6194532,6194532,24778144,0,385341100,12
Insertion Sort,Aleatorio,5000,6316754,6316756,25267038,0,385883000,12
Insertion Sort,Aleatorio,5000,6317750,6317755,25271020,0,365909600,12
Insertion Sort,Aleatorio,5000,6218176,6218177,24872722,0,383655900,12
Insertion Sort,Aleatorio,5000,6193857,6193855,24775436,0,367734300,12
Insertion Sort,Aleatorio,5000,6252576,6252576,25010316,0,361405500,12
Insertion Sort,Aleatorio,5000,6204538,6204537,24818172,0,367528600,12
Insertion Sort,Aleatorio,5000,6306098,6306094,25224402,0,383020500,12
Insertion Sort,Aleatorio,5000,6209478,6209471,24837924,0,493858000,12
Insertion Sort,Aleatorio,5000,6165415,6165411,24661670,0,410015800,12
Insertion Sort,Aleatorio,5000,6390402,6390400,25561618,0,429226800,12
Insertion Sort,Aleatorio,5000,6259599,6259606,25038426,0,541497800,12
Selection Sort,Aleatorio,5000,12497500,4987,25014948,0,696304700,12
Selection Sort,Aleatorio,5000,12497500,4990,25014960,0,754826600,12
Selection Sort,Aleatorio,5000,12497500,4990,25014960,0,668493300,12
Selection Sort,Aleatorio,5000,12497500,4988,25014952,0,688360700,12
Selection Sort,Aleatorio,5000,12497500,4990,25014960,0,674238200,12
Selection Sort,Aleatorio,5000,12497500,4991,25014964,0,551752400,12
Selection Sort,Aleatorio,5000,12497500,4989,25014956,0,712244000,12
Selection Sort,Aleatorio,5000,12497500,4994,25014976,0,732629100,12
Selection Sort,Aleatorio,5000,12497500,4994,25014976,0,633439800,12
Selection Sort,Aleatorio,5000,12497500,4991,25014964,0,547408000,12
Selection Sort,Aleatorio,5000,12497500,4991,25014964,0,610842100,12
Selection Sort,Aleatorio,5000,12497500,4990,25014960,0,589105200,12
Selection Sort,Aleatorio,5000,12497500,4992,25014968,0,621360800,12
Selection Sort,Aleatorio,5000,12497500,4994,25014976,0,643860500,12
Selection Sort,Aleatorio,5000,12497500,4996,25014984,0,651274200,12
Selection Sort,Aleatorio,5000,12497500,4987,25014948,0,650065800,12
Selection Sort,Aleatorio,5000,12497500,4991,25014964,0,681089700,12
Selection Sort,Aleatorio,5000,12497500,4990,25014960,0,716146000,12
Selection Sort,Aleatorio,5000,12497500,4991,25014964,0,809552300,12
Selection Sort,Aleatorio,5000,12497500,4986,25014944,0,617710300,12
Selection Sort,Aleatorio,5000,12497500,4993,25014972,0,599694400,12
Selection Sort,Aleatorio,5000,12497500,4993,25014972,0,622670400,12
Selection Sort,Aleatorio,5000,12497500,4992,25014968,0,571552800,12
Selection Sort,Aleatorio,5000,12497500,4992,25014968,0,598993500,12
Selection Sort,Aleatorio,5000,12497500,4990,25014960,0,554018600,12
Selection Sort,Aleatorio,5000,12497500,4997,25014988,0,561772800,12
Selection Sort,Aleatorio,5000,12497500,4993,25014972,0,572505100,12
Selection Sort,Aleatorio,5000,12497500,4994,25014976,0,852225000,12
Selection Sort,Aleatorio,5000,12497500,4991,25014964,0,504792800,12
Selection Sort,Aleatorio,5000,12497500,4995,25014980,0,449460900,12
Merge Sort,Aleatorio,5000,55212,6596,185424,14,18009200,247232
Merge Sort,Aleatorio,5000,55216,6592,185424,14,15577200,247232
Merge Sort,Aleatorio,5000,55197,6611,185424,14,14561500,247232
Merge Sort,Aleatorio,5000,55212,6596,185424,14,14475900,247232
Merge Sort,Aleatorio,5000,55202,6606,185424,14,15109400,247232
Merge Sort,Aleatorio,5000,55152,6656,185424,14,26879700,247232
Merge Sort,Aleatorio,5000,55205,6603,185424,14,13759600,247232
Merge Sort,Aleatorio,5000,55234,6574,185424,14,12632500,247232
Merge Sort,Aleatorio,5000,55234,6574,185424,14,16026400,247232
Merge Sort,Aleatorio,5000,55208,6600,185424,14,16630000,247232
Merge Sort,Aleatorio,5000,55253,6555,185424,14,17387900,247232
Merge Sort,Aleatorio,5000,55280,6528,185424,14,11700600,247232
Merge Sort,Aleatorio,5000,55247,6561,185424,14,25430300,247232
Merge Sort,Aleatorio,5000,55153,6655,185424,14,17489300,247232
Merge Sort,Aleatorio,5000,55221,6587,185424,14,13804600,247232
Merge Sort,Aleatorio,5000,55242,6566,185424,14,24206000,247232
Merge Sort,Aleatorio,5000,55234,6574,185424,14,16095700,247232
Merge Sort,Aleatorio,5000,55160,6648,185424,14,44206700,247232
Merge Sort,Aleatorio,5000,55138,6670,185424,14,12550300,247232
Merge Sort,Aleatorio,5000,55275,6533,185424,14,22896400,247232
Merge Sort,Aleatorio,5000,55265,6543,185424,14,16658100,247232
Merge Sort,Aleatorio,5000,55178,6630,185424,14,16761600,247232
Merge Sort,Aleatorio,5000,55229,6579,185424,14,11976800,247232
Merge Sort,Aleatorio,5000,55218,6590,185424,14,12110000,247232
Merge Sort,Aleatorio,5000,55216,6592,185424,14,11676200,247232
Merge Sort,Aleatorio,5000,55295,6513,185424,14,11517100,247232
Merge Sort,Aleatorio,5000,55236,6572,185424,14,13569600,247232
Merge Sort,Aleatorio,5000,55228,6580,185424,14,30704900,247232
Merge Sort,Aleatorio,5000,55171,6637,185424,14,14027000,247232
Merge Sort,Aleatorio,5000,55180,6628,185424,14,11573200,247232
